Date,Open,High,Low,Close,Volume [BRL],Volume [shares],IFR (RSI) [9],True Range [1],Moving Average A [21],Moving Average E [9],IsLocalPeak,IsLocalTrough,derivative_peaks,derivative_troughs,bear_harami,bull_harami,bear_engulfing,bull_engulfing,hammer,shooting_star
2009-03-19,40.99,41.09,40.41,40.6,9990148.0,245900,62.73,0.79,38.81904761904762,39.461317051803285,1.0,0.0,0.3155555555555559,0.2616666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-20,40.52,40.65,40.0,40.2,2082033.0,51700,58.37,0.65,38.82857142857143,39.60905364144263,0.0,1.0,0.3155555555555559,0.6766666666666671,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-23,41.35,42.6,41.0,42.6,18079601.0,430300,71.66,2.4,38.95285714285714,40.207242913154104,1.0,0.0,0.754999999999999,0.6766666666666671,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-24,41.73,41.98,41.5,41.6,6972134.0,167400,62.33,1.1,39.02904761904762,40.485794330523284,0.0,0.0,0.754999999999999,0.6766666666666671,9.615384615384952,0.0,0.0,0.0,0.0,0.0
2009-03-25,41.87,42.5,41.03,41.8,20606696.0,488500,63.41,1.47,39.15285714285714,40.748635464418626,0.0,1.0,0.754999999999999,0.3433333333333337,0.0,0.0,0.0,0.0,0.0,1.0
2009-03-26,42.24,42.7,41.92,42.7,21179594.0,501900,68.01,0.9,39.345714285714294,41.1389083715349,1.0,0.0,0.033333333333333805,0.3433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-27,41.85,41.98,41.51,41.74,20687152.0,494500,59.09,1.19,39.48809523809524,41.25912669722792,0.0,0.0,0.033333333333333805,0.3433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-30,40.99,41.01,40.38,40.9,7166198.0,176200,52.32,1.36,39.590476190476195,41.18730135778234,0.0,1.0,0.033333333333333805,-0.2166666666666662,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,41.94,41.95,40.57,40.57,11858790.0,287600,49.81,1.38,39.779523809523816,41.06384108622588,0.0,0.0,0.033333333333333805,-0.2166666666666662,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,40.0,42.1,40.0,42.1,12537444.0,302200,59.88,2.1,40.03333333333334,41.2710728689807,0.0,1.0,0.033333333333333805,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-02,43.32,44.12,43.18,43.7,18832799.0,429600,67.54,2.02,40.26666666666667,41.756858295184564,0.0,0.0,0.033333333333333805,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-03,43.81,44.55,43.46,44.55,23639872.0,538500,70.87,1.09,40.61190476190477,42.315486636147654,0.0,0.0,0.033333333333333805,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-06,44.58,44.58,43.33,44.35,16000452.0,367200,69.0,1.25,40.938095238095244,42.722389308918125,1.0,1.0,0.2685714285714279,1.1099999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-07,43.8,44.22,43.53,44.05,18515848.0,422100,66.05,0.82,41.27380952380953,42.9879114471345,0.0,0.0,0.2685714285714279,1.1099999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-08,44.0,44.55,43.6,44.3,20335262.0,462100,67.36,0.95,41.53095238095238,43.250329157707604,0.0,0.0,0.2685714285714279,1.1099999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-09,45.5,45.55,45.05,45.5,15677864.0,346100,72.97,1.25,41.84761904761905,43.70026332616609,0.0,0.0,0.2685714285714279,1.1099999999999994,0.0,0.0,0.0,0.0,0.0,1.0
2009-04-13,45.05,46.04,45.05,46.0,30761380.0,671900,74.99,0.99,42.15714285714286,44.160210660932876,0.0,0.0,0.2685714285714279,1.1099999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-14,45.75,46.34,45.12,45.5,6724677.0,148300,69.18,1.22,42.457142857142856,44.428168528746305,1.0,0.0,0.35200000000000103,1.1099999999999994,3.8000000000000114,0.0,0.0,0.0,0.0,0.0
2009-04-15,45.5,45.5,44.74,45.5,14120302.0,314400,69.18,0.76,42.778571428571425,44.64253482299705,0.0,1.0,0.35200000000000103,0.23500000000000063,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-16,45.7,46.1,45.2,46.0,12350807.0,272400,71.93,0.9,43.074285714285715,44.914027858397645,1.0,0.0,-0.120000000000001,0.23500000000000063,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-17,45.7,45.98,45.6,45.85,12591607.0,274700,69.83,0.4,43.33857142857143,45.10122228671812,0.0,0.0,-0.120000000000001,0.23500000000000063,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-20,44.79,44.9,44.07,44.42,11794361.0,265800,53.16,1.78,43.52047619047619,44.9649778293745,0.0,1.0,-0.120000000000001,-0.2233333333333339,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-22,44.61,45.24,44.51,44.99,10558763.0,234800,57.69,0.82,43.74857142857143,44.9699822634996,0.0,0.0,-0.120000000000001,-0.2233333333333339,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-23,45.19,45.9,44.86,45.9,13898389.0,305900,63.95,1.04,43.90571428571428,45.155985810799685,0.0,0.0,-0.120000000000001,-0.2233333333333339,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-24,46.17,46.85,46.1,46.69,15151173.0,325600,68.5,0.95,44.14809523809523,45.46278864863975,1.0,0.0,0.15,-0.2233333333333339,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-27,45.9,46.4,45.5,45.9,15300201.0,334500,59.98,1.19,44.34333333333333,45.5502309189118,0.0,0.0,0.15,-0.2233333333333339,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-28,45.0,46.03,44.9,45.85,61942605.0,1364600,59.46,1.13,44.493333333333325,45.610184735129444,0.0,1.0,0.15,0.16599999999999965,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-29,46.21,47.25,46.12,46.8,16731394.0,359200,65.86,1.4,44.734285714285704,45.84814778810355,0.0,0.0,0.15,0.16599999999999965,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,47.3,48.1,47.23,48.1,13171398.0,276900,72.54,1.3,45.07714285714286,46.29851823048284,0.0,0.0,0.15,0.16599999999999965,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-04,48.5,50.0,48.35,50.0,59564951.0,1215900,79.22,1.9,45.52619047619047,47.03881458438627,0.0,0.0,0.15,0.16599999999999965,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-05,49.94,50.67,49.72,50.65,4949899.0,98900,81.0,0.95,45.93333333333333,47.76105166750902,0.0,0.0,0.15,0.16599999999999965,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-06,50.6,52.8,50.6,51.36,23201025.0,452400,82.81,2.2,46.29809523809523,48.480841334007216,1.0,0.0,0.8499999999999994,0.16599999999999965,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-07,52.0,52.0,49.41,50.05,13135521.0,263000,69.14,2.59,46.559999999999995,48.79467306720577,0.0,1.0,0.8499999999999994,0.7516666666666664,0.0,0.0,3.7638888888888857,0.0,0.0,0.0
2009-05-08,50.26,51.36,50.02,51.36,15993012.0,315400,73.98,1.34,46.89380952380952,49.30773845376462,0.0,0.0,0.8499999999999994,0.7516666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-11,50.17,51.0,49.78,51.0,19553127.0,386900,70.56,1.58,47.224761904761905,49.6461907630117,0.0,0.0,0.8499999999999994,0.7516666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-12,51.3,51.3,49.65,50.3,10369614.0,206600,64.09,1.65,47.51047619047618,49.77695261040937,1.0,0.0,-0.375,0.7516666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-13,48.9,49.1,48.1,48.1,13183878.0,271500,48.39,2.2,47.63428571428571,49.4415620883275,0.0,1.0,-0.375,-0.3274999999999988,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-14,48.16,49.42,48.16,49.42,20002136.0,409000,55.71,1.32,47.79714285714285,49.437249670662005,1.0,0.0,-0.9399999999999977,-0.3274999999999988,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-15,49.01,49.3,48.58,49.0,20203241.0,413600,53.02,0.84,47.963809523809516,49.349799736529604,0.0,0.0,-0.9399999999999977,-0.3274999999999988,0.0,0.0,0.0,0.0,1.0,0.0
2009-05-18,49.27,51.45,49.27,51.45,27419739.0,543500,64.33,2.45,48.24714285714286,49.76983978922369,0.0,0.0,-0.9399999999999977,-0.3274999999999988,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-19,51.34,51.88,50.81,51.42,27717555.0,538900,64.12,1.07,48.5052380952381,50.099871831378955,0.0,0.0,-0.9399999999999977,-0.3274999999999988,0.0,0.0,0.0,0.0,1.0,0.0
2009-05-20,51.84,52.24,50.86,51.2,5951296.0,115100,62.42,1.38,48.76,50.31989746510317,1.0,0.0,0.7050000000000001,-0.3274999999999988,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-21,50.15,50.33,49.4,49.99,14179567.0,284300,53.61,1.8,49.025238095238095,50.25391797208253,0.0,1.0,0.7050000000000001,0.2166666666666662,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-22,50.8,50.8,49.8,50.69,43485820.0,862100,57.51,1.0,49.29666666666667,50.34113437766603,0.0,0.0,0.7050000000000001,0.2166666666666662,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-25,50.57,50.9,50.4,50.9,21713653.0,429400,58.68,0.5,49.53476190476191,50.452907502132824,0.0,0.0,0.7050000000000001,0.2166666666666662,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-26,49.95,51.8,49.95,51.8,23193935.0,452400,63.54,1.85,49.77809523809525,50.722326001706264,0.0,1.0,0.7050000000000001,0.18333333333333476,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-27,52.11,52.85,51.28,51.7,5683370.0,109300,62.62,1.57,50.05428571428571,50.917860801365016,0.0,0.0,0.7050000000000001,0.18333333333333476,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-28,52.35,53.0,51.86,53.0,11311684.0,215700,69.15,1.3,50.3947619047619,51.334288641092016,0.0,0.0,0.7050000000000001,0.18333333333333476,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-29,54.0,54.0,52.17,53.1,6507038.0,123200,69.61,1.83,50.69476190476191,51.68743091287362,0.0,0.0,0.7050000000000001,0.18333333333333476,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,53.52,54.55,53.52,54.14,5914544.0,109300,74.12,1.45,50.98238095238096,52.177944730298904,0.0,0.0,0.7050000000000001,0.18333333333333476,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-02,53.99,54.67,53.58,53.7,11683643.0,217100,69.23,1.09,51.15857142857143,52.482355784239125,1.0,0.0,0.26999999999999996,0.18333333333333476,2.1379310344827562,0.0,0.0,0.0,0.0,0.0
2009-06-03,53.5,53.5,51.45,52.0,37715439.0,725800,53.8,2.25,51.22285714285716,52.3858846273913,0.0,1.0,0.26999999999999996,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-04,52.4,53.3,51.49,53.3,39004152.0,741400,61.23,1.81,51.3152380952381,52.56870770191304,0.0,0.0,0.26999999999999996,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-05,54.4,54.85,52.76,52.76,35376766.0,661200,56.95,2.09,51.44428571428572,52.60696616153044,1.0,0.0,0.05999999999999991,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-08,52.77,53.6,52.22,53.6,5459846.0,103400,61.65,1.38,51.55095238095238,52.805572929224354,0.0,1.0,0.05999999999999991,0.2566666666666653,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-09,54.16,54.16,52.71,53.2,17796455.0,335900,58.24,1.45,51.65571428571428,52.884458343379485,1.0,0.0,-0.3450000000000024,0.2566666666666653,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-10,53.5,53.57,52.55,53.2,22090170.0,416900,58.24,1.02,51.79380952380953,52.947566674703594,0.0,1.0,-0.3450000000000024,0.16499999999999915,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-12,53.5,53.55,52.79,53.2,15168258.0,285000,58.24,0.76,52.03666666666667,52.998053339762876,0.0,0.0,-0.3450000000000024,0.16499999999999915,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-15,53.0,53.0,51.0,51.98,10947910.0,212000,46.99,2.2,52.158571428571435,52.7944426718103,0.0,0.0,-0.3450000000000024,0.16499999999999915,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-16,51.96,52.18,50.86,51.19,29275211.0,570000,41.19,1.32,52.26285714285715,52.47355413744825,0.0,0.0,-0.3450000000000024,0.16499999999999915,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-17,51.19,51.19,50.1,51.0,42632635.0,841900,39.86,1.09,52.24142857142858,52.1788433099586,0.0,1.0,-0.3450000000000024,-0.6124999999999989,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-18,50.74,51.2,50.21,50.85,32864631.0,647100,38.74,0.99,52.214285714285715,51.91307464796689,0.0,0.0,-0.3450000000000024,-0.6124999999999989,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-19,51.34,51.5,51.03,51.4,6697408.0,130600,45.07,0.65,52.22380952380953,51.810459718373515,1.0,0.0,-0.3799999999999995,-0.6124999999999989,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-22,51.2,51.2,49.2,49.4,18713862.0,377500,31.69,2.2,52.19571428571429,51.32836777469882,0.0,0.0,-0.3799999999999995,-0.6124999999999989,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-23,49.7,49.75,48.79,49.75,23997367.0,488800,35.46,0.96,52.1509523809524,51.01269421975906,0.0,1.0,-0.3799999999999995,-0.32750000000000057,0.0,36.00000000000213,0.0,0.0,0.0,0.0
2009-06-24,50.55,50.55,49.22,49.7,7982580.0,160500,35.15,1.33,52.093809523809526,50.75015537580725,0.0,0.0,-0.3799999999999995,-0.32750000000000057,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-25,49.2,51.39,49.2,51.39,17484326.0,348300,51.4,2.19,52.07428571428572,50.8781243006458,0.0,1.0,-0.3799999999999995,0.20500000000000185,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-26,51.38,51.68,51.24,51.56,22327044.0,434000,52.74,0.44,52.067619047619054,51.014499440516644,0.0,0.0,-0.3799999999999995,0.20500000000000185,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,51.69,52.02,51.4,52.02,17126087.0,330400,56.4,0.62,52.02095238095238,51.21559955241332,0.0,0.0,-0.3799999999999995,0.20500000000000185,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-30,52.1,52.2,51.0,51.4,23408943.0,453800,50.48,1.2,51.94,51.25247964193066,1.0,1.0,0.10000000000000041,0.5999999999999991,0.0,0.0,5.421052631578998,0.0,0.0,0.0
2009-07-01,51.57,52.13,51.2,51.52,26263908.0,508700,51.58,0.93,51.8152380952381,51.305983713544535,0.0,0.0,0.10000000000000041,0.5999999999999991,0.0,0.0,0.0,0.0,0.0,1.0
2009-07-02,50.61,51.07,50.35,50.89,28200198.0,555900,45.56,1.17,51.68142857142858,51.22278697083563,0.0,1.0,0.10000000000000041,-0.3249999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-03,51.19,51.19,50.6,50.8,16587932.0,326800,44.72,0.59,51.62428571428571,51.13822957666851,1.0,0.0,-0.3366666666666684,-0.3249999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,50.35,50.5,49.44,50.5,14493800.0,291200,41.83,1.36,51.49095238095238,51.01058366133481,0.0,0.0,-0.3366666666666684,-0.3249999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-07,50.05,50.17,49.23,49.25,17297237.0,349600,32.11,1.27,51.32380952380952,50.658466929067856,0.0,0.0,-0.3366666666666684,-0.3249999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-08,49.1,49.58,48.18,49.05,33562512.0,689600,30.82,1.4,51.10714285714285,50.33677354325429,0.0,1.0,-0.3366666666666684,-0.5425000000000004,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-10,48.74,49.9,48.44,49.0,18674650.0,383000,30.48,1.46,50.907142857142844,50.06941883460344,1.0,0.0,-0.3224999999999998,-0.5425000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-13,49.37,49.37,48.03,49.3,25123791.0,514400,35.35,1.34,50.72142857142857,49.915535067682754,0.0,1.0,-0.3224999999999998,-0.07499999999999929,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-14,49.34,49.95,48.32,48.7,7977579.0,163800,30.54,1.63,50.50714285714284,49.67242805414621,0.0,0.0,-0.3224999999999998,-0.07499999999999929,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-15,50.0,51.28,49.44,51.28,13545251.0,268400,58.13,2.58,50.473809523809514,49.99394244331697,0.0,0.0,-0.3224999999999998,-0.07499999999999929,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-16,50.47,52.07,50.47,51.9,13543107.0,263800,62.19,1.6,50.50761904761904,50.37515395465358,0.0,0.0,-0.3224999999999998,-0.07499999999999929,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-17,51.84,52.09,51.49,51.9,31900557.0,615800,62.19,0.6,50.55047619047619,50.68012316372287,0.0,0.0,-0.3224999999999998,-0.07499999999999929,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-20,52.46,53.05,52.37,53.05,17577114.0,333000,69.2,1.15,50.65523809523808,51.154098530978295,0.0,0.0,-0.3224999999999998,-0.07499999999999929,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-21,53.01,53.9,52.17,53.1,34481147.0,654000,69.48,1.73,50.736190476190465,51.54327882478265,1.0,1.0,0.5714285714285714,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2009-07-22,52.24,53.29,52.24,53.05,5600972.0,105800,68.78,1.05,50.91,51.84462305982612,0.0,0.0,0.5714285714285714,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-23,53.03,54.23,52.81,53.99,17012401.0,315300,74.24,1.42,51.111904761904746,52.2736984478609,0.0,0.0,0.5714285714285714,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-24,53.99,54.4,53.7,54.4,11211516.0,207300,76.27,0.7,51.33571428571428,52.698958758288725,0.0,0.0,0.5714285714285714,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-27,54.4,54.5,53.7,54.5,13882838.0,256600,76.77,0.8,51.483809523809526,53.05916700663098,0.0,0.0,0.5714285714285714,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-28,53.82,54.5,53.47,54.5,12461809.0,231500,76.77,1.03,51.62380952380952,53.34733360530478,0.0,0.0,0.5714285714285714,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-29,54.15,54.15,52.9,53.7,17320126.0,324900,63.2,1.6,51.703809523809525,53.41786688424383,0.0,1.0,0.5714285714285714,0.12166666666666615,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-30,54.3,54.78,54.02,54.02,13136323.0,241600,65.91,1.08,51.82857142857142,53.53829350739507,1.0,0.0,0.12571428571428608,0.12166666666666615,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,54.0,54.58,53.93,54.5,9403638.0,172900,69.68,0.65,51.970476190476184,53.730634805916054,0.0,1.0,0.12571428571428608,0.5150000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-03,54.85,55.95,54.85,55.95,5085432.0,91700,77.97,1.45,52.21142857142856,54.174507844732844,0.0,0.0,0.12571428571428608,0.5150000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-04,55.5,56.3,55.31,56.0,5653184.0,101200,78.2,0.99,52.45904761904761,54.539606275786284,1.0,0.0,0.5066666666666654,0.5150000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-05,56.02,56.15,55.0,56.15,5696850.0,102200,78.94,1.15,52.72809523809525,54.861685020629025,0.0,0.0,0.5066666666666654,0.5150000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-06,56.3,56.37,55.0,55.6,8895153.0,160100,69.19,1.37,53.03047619047619,55.009348016503225,0.0,0.0,0.5066666666666654,0.5150000000000006,0.0,0.0,1.6274509803921395,0.0,0.0,0.0
2009-08-07,56.4,56.5,55.62,56.11,6379641.0,114200,72.71,0.9,53.36666666666666,55.229478413202585,1.0,0.0,0.06666666666666761,0.5150000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-10,55.95,56.45,54.99,56.45,8540169.0,151900,74.86,1.46,53.721428571428575,55.47358273056207,0.0,1.0,0.06666666666666761,0.17666666666666705,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-11,56.54,56.54,55.25,55.58,6056343.0,109200,61.0,1.29,54.020476190476195,55.49486618444966,0.0,0.0,0.06666666666666761,0.17666666666666705,0.0,0.0,4.866666666666683,0.0,0.0,0.0
2009-08-12,55.31,56.6,55.28,56.6,12156093.0,216700,68.66,1.32,54.39666666666666,55.71589294755973,0.0,0.0,0.06666666666666761,0.17666666666666705,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-13,56.84,56.98,56.11,56.41,30437614.0,538700,65.94,0.87,54.640952380952385,55.85471435804779,1.0,0.0,0.11999999999999922,0.17666666666666705,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-14,56.59,56.81,55.64,56.5,18349937.0,327300,66.65,1.17,54.86000000000001,55.98377148643823,0.0,0.0,0.11999999999999922,0.17666666666666705,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-17,55.52,55.52,54.54,55.0,29744711.0,543500,48.07,1.96,55.00761904761905,55.78701718915059,0.0,1.0,0.11999999999999922,-0.09000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-18,55.0,55.7,55.0,55.7,22691209.0,409200,54.7,0.7,55.13380952380953,55.76961375132048,0.0,0.0,0.11999999999999922,-0.09000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-19,54.99,55.99,54.66,55.61,16272359.0,294600,53.71,1.33,55.25333333333333,55.73769100105638,0.0,1.0,0.11999999999999922,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-20,55.51,56.6,55.51,56.6,9009178.0,160200,62.19,1.09,55.42238095238095,55.91015280084511,0.0,0.0,0.11999999999999922,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-21,57.14,57.54,56.97,57.2,16580039.0,290000,66.39,0.94,55.57523809523809,56.1681222406761,0.0,0.0,0.11999999999999922,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,1.0
2009-08-24,57.8,58.25,57.22,57.45,44189970.0,765200,68.05,1.05,55.7204761904762,56.42449779254088,1.0,0.0,0.18142857142857188,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-25,57.97,57.97,56.98,57.3,35887195.0,625900,65.85,0.99,55.853809523809524,56.59959823403271,0.0,0.0,0.18142857142857188,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-26,57.0,57.5,56.7,57.5,20526470.0,359400,67.43,0.8,55.99666666666667,56.77967858722617,0.0,0.0,0.18142857142857188,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-27,57.33,57.5,56.39,57.5,24728527.0,434700,67.43,1.11,56.17761904761906,56.92374286978094,0.0,1.0,0.18142857142857188,0.288333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-28,57.81,57.81,56.85,57.5,21632040.0,378800,67.43,0.96,56.343333333333334,57.03899429582475,1.0,0.0,-0.10999999999999943,0.288333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,57.12,57.12,55.75,56.25,24823981.0,442500,47.77,1.75,56.42666666666667,56.8811954366598,0.0,0.0,-0.10999999999999943,0.288333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,56.39,56.79,55.37,55.5,15462236.0,277100,39.92,1.42,56.405238095238104,56.60495634932784,0.0,0.0,-0.10999999999999943,0.288333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-02,55.35,55.57,54.99,54.99,10381936.0,187800,35.46,0.58,56.35714285714287,56.28196507946228,0.0,0.0,-0.10999999999999943,0.288333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-03,55.56,55.7,54.92,55.7,9567501.0,173200,45.07,0.78,56.335714285714296,56.165572063569826,0.0,1.0,-0.10999999999999943,-0.29399999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-04,55.98,56.65,55.3,56.65,35824307.0,639400,55.13,1.35,56.38571428571429,56.262457650855865,0.0,0.0,-0.10999999999999943,-0.29399999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-08,57.5,57.63,56.89,57.63,16642062.0,291100,62.99,0.98,56.45809523809525,56.5359661206847,0.0,0.0,-0.10999999999999943,-0.29399999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-09,57.7,57.7,57.11,57.6,16049295.0,279200,62.62,0.59,56.51285714285715,56.74877289654776,0.0,0.0,-0.10999999999999943,-0.29399999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-10,57.21,58.2,57.11,58.2,24009918.0,415900,67.06,1.09,56.637619047619054,57.03901831723822,0.0,0.0,-0.10999999999999943,-0.29399999999999976,0.0,0.0,0.0,8.384550888069953,0.0,0.0
2009-09-11,58.3,58.75,57.73,58.1,14262445.0,245500,65.6,1.02,56.70904761904761,57.25121465379058,1.0,0.0,0.10444444444444419,-0.29399999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-14,57.5,58.64,57.31,58.64,6064071.0,104400,69.63,1.33,56.8152380952381,57.52897172303247,0.0,1.0,0.10444444444444419,0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-15,58.71,58.9,58.26,58.8,19150347.0,325900,70.77,0.64,56.92476190476191,57.783177378425975,0.0,0.0,0.10444444444444419,0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-16,59.39,60.08,58.99,60.03,46329854.0,777100,77.93,1.28,57.16428571428572,58.232541902740785,0.0,0.0,0.10444444444444419,0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-17,59.7,60.54,59.7,59.9,36670913.0,611000,75.72,0.84,57.36428571428573,58.566033522192626,1.0,0.0,0.4474999999999998,0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-18,60.01,60.35,59.82,60.0,13255391.0,221000,76.3,0.53,57.573333333333345,58.85282681775411,0.0,0.0,0.4474999999999998,0.39833333333333343,0.0,0.0,0.0,0.0,0.0,1.0
2009-09-21,60.06,60.67,59.45,60.67,26774796.0,446800,79.92,1.22,57.767142857142865,59.21626145420329,0.0,1.0,0.4474999999999998,0.4280000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-22,60.8,61.63,60.64,61.1,29226060.0,478500,81.92,0.99,57.95285714285714,59.59300916336264,0.0,0.0,0.4474999999999998,0.4280000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-23,61.1,61.69,60.1,60.2,22443352.0,369800,66.39,1.59,58.08380952380952,59.714407330690115,1.0,0.0,0.28749999999999964,0.4280000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-24,60.99,60.99,59.28,59.69,63845144.0,1071600,59.23,1.71,58.19761904761904,59.7095258645521,0.0,0.0,0.28749999999999964,0.4280000000000001,0.0,0.0,0.0,0.0,0.0,0.0
